rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1339,20,2000,1000.0,0.001,0.0001,1,40408316.32697656,0.8016863724150926,0.4276130653266332,0.557734847367645,62.722161387566786
1339,20,2000,1000.0,0.0005,0.0001,1,65266411.95774221,0.03898739437595235,0.7071608040201005,0.07390048575554681,77.62594754043191
1339,20,2000,1000.0,0.001,0.0002,1,40295863.1358139,0.8575213911123378,0.39030150753768844,0.5364413364413364,63.715533043948625
1339,20,2000,1000.0,0.0005,0.0002,1,53268379.83826616,0.06679498291949218,0.6583165829145728,0.12128408091468779,72.27884437276516
1339,20,2000,1000.0,0.0002,0.0001,1,1280949845.6247811,0.001145619993073385,0.9621105527638191,0.002288514968221843,153.87176972807694
1339,20,2000,1000.0,0.001,0.0005,1,40176029.87327793,0.9155658450224704,0.3378391959798995,0.49355797819623387,64.54241451684696
1339,20,2000,1000.0,0.0001,0.0001,1,inf,0.0009957230072693355,0.9961306532663317,0.0019894573713119,198.65278706583194
1339,20,2000,1000.0,0.0005,0.0005,1,44032555.45270529,0.17396622889305816,0.5824371859296482,0.26791100837908116,67.74649552628398
1339,20,2000,1000.0,0.001,0.001,1,40099011.34135121,0.9441649082941082,0.29231155778894474,0.44641418211120065,65.28742292271151
1339,20,2000,1000.0,0.0005,0.001,1,41106826.40660276,0.4265747297800969,0.5176130653266332,0.46770495152904856,64.94043016672755
1339,20,2000,1000.0,0.0002,0.0002,1,1181915620.8750238,0.0012232844669555567,0.9457035175879397,0.0024434083413841148,158.80874175853097
1339,20,2000,1000.0,0.0001,0.0002,1,inf,0.00099609068432937,0.9947989949748743,0.0019901885959172456,202.11823123092762
1339,20,2000,1000.0,0.0002,0.0005,1,990217821.8832431,0.0014234311027384052,0.9164321608040201,0.002842447227517077,155.3490635092991
1339,20,2000,1000.0,0.0002,0.001,1,784617403.5944964,0.0017422447073644866,0.8797989949748743,0.0034776028018657255,149.38463376830333
1339,20,2000,1000.0,0.0001,0.0005,1,inf,0.000996323757435794,0.9916834170854272,0.0019906475525699736,206.9421503054599
1339,20,2000,1000.0,0.0005,0.001,1,41106826.40660276,0.4265747297800969,0.5176130653266332,0.46770495152904856,65.46143954829313
1339,20,2000,1000.0,0.001,0.001,1,40099011.34135121,0.9441649082941082,0.29231155778894474,0.44641418211120065,66.77431260813415
1339,20,2000,1000.0,0.0002,0.001,1,784617403.5944964,0.0017422447073644866,0.8797989949748743,0.0034776028018657255,146.18665396675158
1339,20,2000,1000.0,0.0001,0.001,1,inf,0.0009968483435590595,0.9884170854271357,0.001991688009887813,166.57944856074948
